660,65.0,96.0,19.0
661,86.0,39.0,30.0
662,74.0,57.0,69.0
663,124.0,61.0,14.0
664,61.0,38.0,18.0
665,61.0,72.0,21.0
666,86.0,12.0,12.0
667,65.0,32.0,30.0
668,101.0,72.0,39.0
669,62.0,86.0,24.0
670,73.0,30.0,17.0
671,67.0,50.0,6.0
672,75.0,16.0,15.0
673,49.0,54.0,33.0
674,113.0,81.0,17.0
675,98.0,150.0,42.0
676,66.0,23.0,31.0
677,114.0,14.0,11.0
678,65.0,72.0,18.0
679,81.0,180.0,58.0
680,69.0,62.0,36.0
681,67.0,87.0,40.0
682,69.0,67.0,21.0
683,129.0,32.0,70.0
684,46.0,41.0,17.0
685,71.0,38.0,41.0
686,74.0,22.0,56.0
687,63.0,52.0,35.0
688,94.0,26.0,25.0
689,61.0,47.0,20.0
690,68.0,41.0,14.0
691,67.0,66.0,24.0
692,38.0,32.0,7.0
693,63.0,24.0,9.0
694,69.0,38.0,36.0
695,80.0,100.0,3.0
696,84.0,19.0,29.0
697,64.0,47.0,7.0
698,93.0,54.0,24.0
699,74.0,81.0,33.0
700,58.0,20.0,21.0
701,67.0,25.0,14.0
702,90.0,30.0,10.0
703,63.0,46.0,22.0
704,85.0,53.0,13.0
705,65.0,33.0,22.0
706,74.0,13.0,1.0
707,87.0,53.0,34.0
708,106.0,63.0,31.0
709,60.0,64.0,12.0
710,101.0,21.0,49.0
711,70.0,39.0,20.0
712,99.0,53.0,14.0
713,75.0,43.0,18.0
714,45.0,56.0,15.0
715,94.0,35.0,23.0
716,71.0,64.0,13.0
717,64.0,18.0,13.0
718,62.0,46.0,23.0
719,95.0,80.0,16.0
720,51.0,55.0,27.0
721,58.0,53.0,14.0
722,76.0,101.0,9.0
723,68.0,27.0,16.0
724,58.0,34.0,9.0
725,82.0,104.0,3.0
726,84.0,52.0,11.0
727,88.0,41.0,10.0
728,64.0,45.0,22.0
729,55.0,8.0,30.0
730,96.0,34.0,5.0
731,70.0,48.0,44.0
732,79.0,33.0,6.0
733,51.0,63.0,3.0
734,71.0,9.0,4.0
735,63.0,50.0,14.0
736,84.0,37.0,21.0
737,71.0,5.0,19.0
738,60.0,62.0,18.0
739,74.0,68.0,19.0
740,100.0,23.0,25.0
741,76.0,65.0,14.0
742,75.0,52.0,17.0
743,61.0,63.0,17.0
744,156.0,43.0,34.0
745,49.0,28.0,16.0
746,65.0,58.0,19.0
747,62.0,16.0,27.0
748,68.0,32.0,25.0
749,69.0,18.0,15.0
750,79.0,24.0,38.0
751,64.0,17.0,17.0
752,56.0,25.0,15.0
753,52.0,20.0,18.0
754,54.0,42.0,36.0
755,99.0,55.0,11.0
756,74.0,29.0,11.0
757,100.0,25.0,21.0
758,46.0,50.0,8.0
759,48.0,53.0,35.0
760,64.0,75.0,17.0
761,69.0,39.0,6.0
762,44.0,19.0,40.0
763,63.0,31.0,26.0
764,77.0,60.0,25.0
765,57.0,97.0,23.0
766,38.0,41.0,11.0
767,43.0,61.0,10.0
768,85.0,65.0,21.0
