cluster_size,0.125,0.175,0.18,0.225,0.23,0.35,0.4
300,518.0,275.0,277.0,111.0,130.0,161.0,7.0
301,615.0,315.0,241.0,226.0,225.0,98.0,0.0
302,603.0,338.0,312.0,69.0,182.0,112.0,3.0
303,524.0,453.0,336.0,230.0,161.0,101.0,0.0
304,542.0,360.0,277.0,209.0,147.0,190.0,13.0
305,540.0,315.0,271.0,158.0,188.0,96.0,0.0
306,535.0,450.0,327.0,281.0,63.0,126.0,0.0
307,552.0,216.0,266.0,118.0,164.0,141.0,1.0
308,573.0,501.0,292.0,212.0,167.0,118.0,18.0
309,491.0,223.0,329.0,76.0,160.0,103.0,8.0
310,572.0,323.0,315.0,154.0,231.0,151.0,7.0
311,520.0,314.0,261.0,170.0,215.0,138.0,0.0
312,472.0,224.0,255.0,170.0,101.0,136.0,9.0
313,515.0,347.0,325.0,198.0,82.0,109.0,3.0
314,619.0,271.0,245.0,153.0,170.0,126.0,7.0
315,502.0,385.0,245.0,140.0,149.0,103.0,0.0
316,482.0,305.0,254.0,139.0,162.0,117.0,7.0
317,493.0,283.0,193.0,159.0,87.0,52.0,0.0
318,517.0,384.0,306.0,193.0,162.0,76.0,12.0
319,499.0,170.0,302.0,232.0,131.0,111.0,10.0
320,474.0,235.0,342.0,140.0,89.0,122.0,1.0
321,452.0,277.0,262.0,199.0,82.0,80.0,8.0
322,500.0,225.0,246.0,154.0,175.0,144.0,0.0
323,484.0,273.0,363.0,126.0,139.0,147.0,9.0
324,471.0,329.0,338.0,187.0,160.0,158.0,10.0
325,483.0,387.0,257.0,89.0,182.0,89.0,26.0
326,422.0,253.0,434.0,170.0,150.0,79.0,12.0
327,435.0,224.0,269.0,145.0,124.0,97.0,2.0
328,526.0,289.0,205.0,120.0,68.0,99.0,13.0
329,462.0,350.0,259.0,148.0,153.0,92.0,13.0
330,421.0,284.0,337.0,107.0,183.0,135.0,3.0
331,485.0,256.0,236.0,123.0,99.0,98.0,0.0
332,442.0,293.0,309.0,165.0,95.0,127.0,6.0
333,432.0,368.0,215.0,225.0,91.0,117.0,33.0
334,427.0,240.0,238.0,190.0,136.0,62.0,16.0
335,513.0,235.0,101.0,165.0,93.0,107.0,1.0
336,477.0,327.0,288.0,144.0,117.0,71.0,1.0
337,431.0,219.0,271.0,142.0,143.0,107.0,13.0
338,454.0,129.0,179.0,292.0,159.0,101.0,5.0
339,466.0,318.0,200.0,103.0,97.0,105.0,2.0
340,448.0,166.0,252.0,175.0,98.0,73.0,4.0
341,461.0,324.0,200.0,171.0,112.0,106.0,11.0
